CTUID,DGUID,CTNAME,LANDAREA,PRUID,CMA_Name,CT_Name,Total_Commuters,Car_Drivers,Median_Income,Pct_Car_Commute,Distance_to_Transit_m,Dist_KM,local_I,local_p,lisa_quad,local_p_fdr,lisa_sig_fdr,lisa_cluster,sig_label,centroid_x,centroid_y
5350800.01,2021S05075350800.01,0800.01,1.0351,35,Toronto,800.01,1270.0,1035.0,90000.0,81.49606299212599,1152.27315284689,1.1522731528468901,0.35506126728669524,0.127,1,0.17536438356164386,False,Not Significant,Not significant,653652.7132903734,4853855.50744352
5350800.02,2021S05075350800.02,0800.02,10.4426,35,Toronto,800.02,1540.0,1155.0,95000.0,75.0,1875.9565519391065,1.8759565519391064,0.19320045562575333,0.061,1,0.10552860411899313,False,Not Significant,Not significant,655745.9929406883,4854266.474576837
5350801.01,2021S05075350801.01,0801.01,1.4412,35,Toronto,801.01,1290.0,960.0,106000.0,74.4186046511628,2083.428262381902,2.083428262381902,0.2367418282159253,0.03,1,0.06415841584158415,False,Not Significant,Not significant,652655.1988514268,4853363.218935567
5350801.02,2021S05075350801.02,0801.02,3.8379,35,Toronto,801.02,1620.0,1330.0,136000.0,82.09876543209876,3192.3597593393843,3.1923597593393844,0.29397981054322003,0.173,1,0.21761730449251246,False,Not Significant,Not significant,651672.0511198965,4852043.021769844
5350804.01,2021S05075350804.01,0804.01,3.0566,35,Toronto,804.01,2025.0,1655.0,145000.0,81.72839506172839,2181.502337245494,2.181502337245494,0.4641643383305729,0.043,1,0.08335384615384614,False,Not Significant,Not significant,652032.425367675,4855894.950931376
5350097.04,2021S05075350097.04,0097.04,0.323,35,Toronto,97.04,1685.0,685.0,83000.0,40.652818991097924,605.6726133156254,0.6056726133156254,3.2381182587247257,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,625506.7765517877,4835794.139402758
5350810.01,2021S05075350810.01,0810.01,0.6073,35,Toronto,810.01,1435.0,1095.0,73500.0,76.30662020905923,2483.4632785814206,2.4834632785814206,0.21040115435124107,0.167,1,0.21344378698224853,False,Not Significant,Not significant,659767.7159482342,4856251.216106386
5350810.02,2021S05075350810.02,0810.02,0.7837,35,Toronto,810.02,700.0,590.0,94000.0,84.28571428571429,3011.43072331954,3.01143072331954,0.5137384725776074,0.091,1,0.13772972972972972,False,Not Significant,Not significant,660051.4398360858,4855509.2670796225
5350810.03,2021S05075350810.03,0810.03,1.0694,35,Toronto,810.03,1045.0,825.0,111000.0,78.94736842105263,3646.89068177725,3.6468906817772497,0.4098827335832438,0.108,1,0.15581679389312977,False,Not Significant,Not significant,660195.0921504342,4854566.318903211
5350810.04,2021S05075350810.04,0810.04,2.5359,35,Toronto,810.04,1935.0,1420.0,92000.0,73.38501291989664,2541.9463001426907,2.5419463001426905,0.1418753795993988,0.088,1,0.13494523326572008,False,Not Significant,Not significant,659137.2717519496,4855042.910443894
5370001.01,2021S05075370001.01,0001.01,5.5072,35,Hamilton,1.01,715.0,565.0,104000.0,79.02097902097903,5300.139317728056,5.300139317728056,0.5039726936866235,0.001,1,0.006222222222222222,True,High-High,FDR-significant,595219.6154721188,4783040.0046719415
5370001.02,2021S05075370001.02,0001.02,1.2922,35,Hamilton,1.02,2095.0,1685.0,102000.0,80.42959427207637,5900.358882248846,5.900358882248846,0.48773425869897985,0.029,1,0.0625506419400856,False,Not Significant,Not significant,593581.1183586142,4782970.418661996
5350008.01,2021S05075350008.01,0008.01,0.3092,35,Toronto,8.01,2485.0,1195.0,97000.0,48.08853118712273,206.05951056674155,0.20605951056674154,2.7136008902354014,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,627735.523872267,4832961.868932615
5370002.01,2021S05075370002.01,0002.01,1.4845,35,Hamilton,2.01,1945.0,1575.0,113000.0,80.97686375321337,4577.213680921184,4.577213680921184,0.46589288750837093,0.024,1,0.055317073170731715,False,Not Significant,Not significant,589574.6179249359,4785544.625880044
5370002.03,2021S05075370002.03,0002.03,0.7711,35,Hamilton,2.03,1100.0,910.0,91000.0,82.72727272727273,4121.365566496121,4.121365566496121,0.5699593258146641,0.024,1,0.055317073170731715,False,Not Significant,Not significant,588384.3834597038,4785935.463632096
5370003.01,2021S05075370003.01,0003.01,1.2168,35,Hamilton,3.01,1590.0,1285.0,83000.0,80.81761006289308,2045.303161671331,2.045303161671331,0.47887704988403523,0.037,1,0.07429482071713146,False,Not Significant,Not significant,587338.0280868956,4787986.994167811
5370003.02,2021S05075370003.02,0003.02,0.8706,35,Hamilton,3.02,1040.0,775.0,84000.0,74.51923076923077,3002.772668141714,3.0027726681417137,0.23980861322056513,0.012,1,0.03462595419847328,True,High-High,FDR-significant,587642.7582956189,4786997.598736431
5370003.03,2021S05075370003.03,0003.03,0.734,35,Hamilton,3.03,935.0,720.0,84000.0,77.00534759358288,3360.3102948550522,3.360310294855052,0.30955850212132313,0.022,1,0.052137931034482755,False,Not Significant,Not significant,588649.5269120331,4786776.097027274
5370003.04,2021S05075370003.04,0003.04,1.7428,35,Hamilton,3.04,1855.0,1465.0,76500.0,78.97574123989219,3613.647414582343,3.613647414582343,0.2200392340956868,0.127,1,0.17536438356164386,False,Not Significant,Not significant,589901.2695390953,4786471.698778816
5370004.01,2021S05075370004.01,0004.01,0.9803,35,Hamilton,4.01,1095.0,755.0,67500.0,68.94977168949772,3476.080709815194,3.4760807098151942,-0.006062129175025241,0.249,2,0.2907243243243243,False,Not Significant,Not significant,591054.1343844652,4786139.32750385
5370004.02,2021S05075370004.02,0004.02,1.0003,35,Hamilton,4.02,1420.0,1005.0,72000.0,70.77464788732394,3651.7041446415756,3.6517041446415757,0.03432452846796083,0.17,1,0.21563758389261747,False,Not Significant,Not significant,591870.3379465878,4785876.310631575
5370005.01,2021S05075370005.01,0005.01,1.8505,35,Hamilton,5.01,1960.0,1515.0,75500.0,77.29591836734694,3905.8462837514235,3.9058462837514236,0.23421601257435395,0.073,1,0.11742127659574467,False,Not Significant,Not significant,593053.0709724268,4785495.694482675
5370005.02,2021S05075370005.02,0005.02,0.9478,35,Hamilton,5.02,1275.0,1005.0,84000.0,78.82352941176471,3676.3963236397935,3.6763963236397936,0.34436254046387127,0.043,1,0.08335384615384614,False,Not Significant,Not significant,594216.8750420673,4785121.466424329
5370005.03,2021S05075370005.03,0005.03,0.9407,35,Hamilton,5.03,1315.0,1050.0,84000.0,79.84790874524715,3590.128887712303,3.5901288877123028,0.3608165943505318,0.133,1,0.18165853658536588,False,Not Significant,Not significant,595077.2942617219,4784915.940368055
5370026.01,2021S05075370026.01,0026.01,0.9437,35,Hamilton,26.01,1090.0,815.0,59200.0,74.77064220183486,690.9441374204987,0.6909441374204986,0.172980105113248,0.077,1,0.12127500000000001,False,Not Significant,Not significant,598955.5844536043,4786762.403268822
5370026.02,2021S05075370026.02,0026.02,0.6197,35,Hamilton,26.02,550.0,420.0,48400.0,76.36363636363637,592.2763744005488,0.5922763744005488,0.22762387709278886,0.113,1,0.1604281690140845,False,Not Significant,Not significant,599709.4976061211,4786513.854303065
5370026.03,2021S05075370026.03,0026.03,0.9694,35,Hamilton,26.03,710.0,600.0,109000.0,84.50704225352112,1619.695886357458,1.619695886357458,0.705316330104734,0.013,1,0.036265682656826566,True,High-High,FDR-significant,599465.7903189406,4785471.545382857
5370026.04,2021S05075370026.04,0026.04,1.0022,35,Hamilton,26.04,505.0,420.0,91000.0,83.16831683168317,2675.642737429958,2.675642737429958,0.7954900684796095,0.005,1,0.01826086956521739,True,High-High,FDR-significant,598400.7794025972,4784679.077038227
5370026.05,2021S05075370026.05,0026.05,2.7311,35,Hamilton,26.05,1215.0,985.0,72500.0,81.06995884773663,2369.9443913029786,2.3699443913029787,0.540660875174654,0.012,1,0.03462595419847328,True,High-High,FDR-significant,597446.1618296704,4785261.350822282
5370072.02,2021S05075370072.02,0072.02,1.389,35,Hamilton,72.02,1130.0,790.0,54000.0,69.91150442477876,506.21640918589685,0.5062164091858968,0.013935119055285994,0.204,1,0.24794855305466235,False,Not Significant,Not significant,599813.402824984,4787529.225378284
5370072.03,2021S05075370072.03,0072.03,0.7071,35,Hamilton,72.03,2150.0,1500.0,58000.0,69.76744186046511,672.6524595871988,0.6726524595871988,0.014409921102386071,0.219,1,0.26238351822503964,False,Not Significant,Not significant,600871.6340528738,4787321.560723323
5370072.04,2021S05075370072.04,0072.04,0.9003,35,Hamilton,72.04,1265.0,1045.0,85000.0,82.6086956521739,1318.7967326385053,1.3187967326385053,0.6105315577607919,0.032,1,0.06673655172413794,False,Not Significant,Not significant,601665.3847949536,4787057.349949668
5370080.01,2021S05075370080.01,0080.01,54.7913,35,Hamilton,80.01,840.0,750.0,108000.0,89.28571428571429,7074.263711882704,7.074263711882704,1.4704677958074777,0.001,1,0.006222222222222222,True,High-High,FDR-significant,605253.7804379597,4781781.709569162
5350008.02,2021S05075350008.02,0008.02,1.9151,35,Toronto,8.02,3065.0,1315.0,90000.0,42.90375203915171,416.2106031548123,0.4162106031548123,2.9578127808261496,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,628052.2518214198,4832428.297501116
5370084.01,2021S05075370084.01,0084.01,1.0027,35,Hamilton,84.01,1010.0,845.0,93000.0,83.66336633663366,2204.233848997137,2.204233848997137,0.946293668377011,0.001,1,0.006222222222222222,True,High-High,FDR-significant,602558.6855165525,4786771.241064211
5370084.02,2021S05075370084.02,0084.02,0.9998,35,Hamilton,84.02,1020.0,870.0,83000.0,85.29411764705883,2221.453234615146,2.221453234615146,1.0661574907851163,0.001,1,0.006222222222222222,True,High-High,FDR-significant,602244.1582717902,4785714.963212644
5370207.01,2021S05075370207.01,0207.01,5.2131,35,Hamilton,207.01,2005.0,1685.0,119000.0,84.03990024937656,2845.2418125180175,2.8452418125180174,0.6475580615075731,0.006,1,0.020712328767123287,True,High-High,FDR-significant,593786.7889532064,4800133.491726981
5370207.02,2021S05075370207.02,0207.02,1.6418,35,Hamilton,207.02,2020.0,1705.0,128000.0,84.4059405940594,4120.606916706423,4.120606916706423,0.7580925714517721,0.017,1,0.04378875638841567,True,High-High,FDR-significant,593722.1695110502,4802404.1109989835
5370217.01,2021S05075370217.01,0217.01,2.1931,35,Hamilton,217.01,1535.0,1200.0,68500.0,78.17589576547232,1716.8282068702874,1.7168282068702874,0.4079092629882078,0.012,1,0.03462595419847328,True,High-High,FDR-significant,598010.9118547688,4800266.275611925
5370217.02,2021S05075370217.02,0217.02,2.1841,35,Hamilton,217.02,1010.0,840.0,117000.0,83.16831683168317,2698.7029745967598,2.6987029745967597,0.6451557005670842,0.021,1,0.050641148325358855,False,Not Significant,Not significant,598644.1839732272,4801073.397685936
5350047.03,2021S05075350047.03,0047.03,0.1156,35,Toronto,47.03,300.0,150.0,115000.0,50.0,1053.2650170262843,1.0532650170262843,2.346727341093919,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,625597.4264326773,4834005.497676716
5350047.04,2021S05075350047.04,0047.04,0.2738,35,Toronto,47.04,625.0,235.0,114000.0,37.6,1637.4709560573558,1.6374709560573557,3.9221861256473574,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,625810.916666806,4833456.694787111
5350102.04,2021S05075350102.04,0102.04,0.1013,35,Toronto,102.04,160.0,65.0,110000.0,40.625,539.9866940662799,0.53998669406628,2.6419269671408374,0.005,3,0.01826086956521739,True,Low-Low,FDR-significant,623569.7077745537,4835122.140976864
5350102.05,2021S05075350102.05,0102.05,0.119,35,Toronto,102.05,215.0,125.0,114000.0,58.139534883720934,569.7334037098301,0.56973340370983,1.2570266309314873,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,623843.8700753074,4835211.179587232
5350050.03,2021S05075350050.03,0050.03,1.7111,35,Toronto,50.03,310.0,180.0,106000.0,58.06451612903226,966.1851093590184,0.9661851093590184,0.9830304296239142,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,623897.8449365026,4833652.191367397
5350050.04,2021S05075350050.04,0050.04,0.7566,35,Toronto,50.04,1115.0,590.0,90000.0,52.91479820627802,677.0119156160907,0.6770119156160908,1.0888851151014458,0.025,3,0.0569277108433735,False,Not Significant,Not significant,623059.1611528749,4833659.745461146
5350210.01,2021S05075350210.01,0210.01,2.9534,35,Toronto,210.01,775.0,475.0,136000.0,61.29032258064516,1517.7445061497533,1.5177445061497532,0.17169558261772194,0.146,3,0.1936421052631579,False,Not Significant,Not significant,619806.2646489011,4830081.493753235
5350200.01,2021S05075350200.01,0200.01,0.5578,35,Toronto,200.01,1750.0,900.0,68000.0,51.42857142857142,928.1289720442487,0.9281289720442487,0.2307838700060526,0.329,3,0.3646979472140763,False,Not Significant,Not significant,622436.7460886517,4830402.822281512
5350200.02,2021S05075350200.02,0200.02,0.1472,35,Toronto,200.02,305.0,155.0,54400.0,50.81967213114754,1181.6300684742214,1.1816300684742214,0.5324601182521003,0.192,3,0.23640390879478826,False,Not Significant,Not significant,621895.6850315218,4829382.051517704
5350213.01,2021S05075350213.01,0213.01,0.9423,35,Toronto,213.01,715.0,480.0,114000.0,67.13286713286713,731.0336287576042,0.7310336287576042,0.006406324500154748,0.438,3,0.453910897875257,False,Not Significant,Not significant,617236.5627136098,4832501.932324653
5350213.02,2021S05075350213.02,0213.02,7.001,35,Toronto,213.02,2155.0,1300.0,90000.0,60.32482598607889,1650.8218455075735,1.6508218455075734,0.04292358513581327,0.378,3,0.40736707056307914,False,Not Significant,Not significant,617152.813283679,4830981.932598167
5350223.01,2021S05075350223.01,0223.01,0.8578,35,Toronto,223.01,430.0,350.0,160000.0,81.3953488372093,2025.5983740178758,2.025598374017876,0.07673876337222764,0.419,1,0.43995,False,Not Significant,Not significant,617217.4924949278,4834516.210259101
5350223.02,2021S05075350223.02,0223.02,0.8725,35,Toronto,223.02,505.0,370.0,147000.0,73.26732673267327,1044.8158107219929,1.044815810721993,-0.039676672315972286,0.343,4,0.37717527272727275,False,Not Significant,Not significant,617572.9905090614,4833512.137834754
5350484.03,2021S05075350484.03,0484.03,10.3579,35,Toronto,484.03,1635.0,1480.0,96000.0,90.51987767584097,20288.891966197843,20.288891966197845,1.371440203122654,0.025,1,0.0569277108433735,False,Not Significant,Not significant,595751.5387938644,4890373.09163709
5350484.04,2021S05075350484.04,0484.04,79.4786,35,Toronto,484.04,375.0,330.0,119000.0,88.0,18347.176210808047,18.347176210808048,1.3987584930296606,0.001,1,0.006222222222222222,True,High-High,FDR-significant,597252.8465793142,4887364.707574407
5350007.01,2021S05075350007.01,0007.01,0.1999,35,Toronto,7.01,1075.0,315.0,57200.0,29.30232558139535,1083.4808735002184,1.0834808735002184,4.869786215536602,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,626444.9281708432,4832587.241827909
5350007.02,2021S05075350007.02,0007.02,0.4346,35,Toronto,7.02,1350.0,420.0,53600.0,31.11111111111111,512.4255951930609,0.5124255951930609,4.005922866768365,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,627020.1566793317,4832744.374767037
5350091.01,2021S05075350091.01,0091.01,0.5114,35,Toronto,91.01,1360.0,455.0,82000.0,33.455882352941174,242.52839775063558,0.2425283977506356,5.384542215264018,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,628977.5751922335,4836507.909574655
5350091.02,2021S05075350091.02,0091.02,0.323,35,Toronto,91.02,745.0,255.0,68500.0,34.22818791946309,436.6062894999237,0.4366062894999237,4.35365174146282,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,628841.1348572195,4837003.708350425
5350141.01,2021S05075350141.01,0141.01,0.5504,35,Toronto,141.01,1035.0,520.0,168000.0,50.24154589371981,557.888256405783,0.557888256405783,0.7276560080700997,0.072,3,0.11655674518201285,False,Not Significant,Not significant,628153.4352540765,4842699.662747443
5350141.02,2021S05075350141.02,0141.02,0.6876,35,Toronto,141.02,915.0,600.0,188000.0,65.57377049180327,988.8371441945746,0.9888371441945747,0.10986632195075836,0.12,3,0.16799999999999998,False,Not Significant,Not significant,628028.2047076167,4843295.895317684
5350181.01,2021S05075350181.01,0181.01,0.5706,35,Toronto,181.01,1170.0,565.0,110000.0,48.29059829059829,569.1996266640981,0.5691996266640981,2.197800197967083,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,636224.8923162431,4838949.097470727
5350181.02,2021S05075350181.02,0181.02,0.6018,35,Toronto,181.02,920.0,470.0,82000.0,51.08695652173913,1135.6576449498648,1.1356576449498648,1.0102260463456656,0.026,3,0.058850299401197605,False,Not Significant,Not significant,635972.0611409518,4839578.021562022
5350206.01,2021S05075350206.01,0206.01,1.1402,35,Toronto,206.01,1725.0,1020.0,84000.0,59.130434782608695,495.3598421300944,0.49535984213009443,-0.13335500207813628,0.352,2,0.38372314347512615,False,Not Significant,Not significant,617903.1575795092,4827402.697658152
5350206.02,2021S05075350206.02,0206.02,1.0895,35,Toronto,206.02,1980.0,1340.0,81000.0,67.67676767676768,1489.0650801254642,1.4890650801254641,0.04017471146870954,0.233,3,0.27523125000000004,False,Not Significant,Not significant,618915.8687026183,4827880.744222596
5350244.01,2021S05075350244.01,0244.01,1.4233,35,Toronto,244.01,1215.0,870.0,93000.0,71.60493827160494,1535.710979720599,1.535710979720599,-0.02720192773331524,0.304,4,0.342,False,Not Significant,Not significant,616893.3387255858,4841410.315544802
5350244.02,2021S05075350244.02,0244.02,1.4473,35,Toronto,244.02,1750.0,1055.0,75000.0,60.285714285714285,2443.9830274600577,2.4439830274600576,0.10623971722641211,0.304,3,0.342,False,Not Significant,Not significant,616863.4170093172,4842498.407320216
